title;year;url;checkedcount;favouritecount;officialtoplistcount;usertoplistcount;akatitle;imdburl;checked;favorite;disliked;watchlist;owned
"Christmas Vacation";1989;http://www.icheckmovies.com/movies/christmas+vacation/;10837;484;1;98;"National Lampoon's Winter Holiday";http://www.imdb.com/title/tt0097958/;"2014-04-28 15:39:04";no;no;no;no
EuroTrip;2004;http://www.icheckmovies.com/movies/eurotrip/;13821;477;0;81;;http://www.imdb.com/title/tt0356150/;"2014-04-28 15:38:52";no;no;no;no
"The Other Guys";2010;http://www.icheckmovies.com/movies/the+other+guys/;11912;313;0;88;;http://www.imdb.com/title/tt1386588/;"2014-04-28 15:38:40";no;no;no;no
"Role Models";2008;http://www.icheckmovies.com/movies/role+models/;11287;393;0;75;;http://www.imdb.com/title/tt0430922/;"2014-04-28 15:38:24";no;no;no;no
"Talladega Nights: The Ballad of Ricky Bobby";2006;http://www.icheckmovies.com/movies/talladega+nights+the+ballad+of+ricky+bobby/;9024;268;1;83;;http://www.imdb.com/title/tt0415306/;"2014-04-28 15:38:20";no;no;no;no
"Billy Madison";1995;http://www.icheckmovies.com/movies/billy+madison/;8950;244;0;59;;http://www.imdb.com/title/tt0112508/;"2014-04-28 15:38:16";no;no;no;no
"Tropic Thunder";2008;http://www.icheckmovies.com/movies/tropic+thunder/;20500;840;0;152;;http://www.imdb.com/title/tt0942385/;"2014-04-28 15:38:15";no;no;no;no
"Step Brothers";2008;http://www.icheckmovies.com/movies/step+brothers/;14289;635;0;110;;http://www.imdb.com/title/tt0838283/;"2014-04-28 15:38:13";no;no;no;no
"Wayne's World";1992;http://www.icheckmovies.com/movies/waynes+world/;12583;582;1;119;;http://www.imdb.com/title/tt0105793/;"2014-04-28 15:38:08";no;no;no;no
"Mr. Magorium's Wonder Emporium";2007;http://www.icheckmovies.com/movies/mr.+magoriums+wonder+emporium/;3478;101;0;29;;http://www.imdb.com/title/tt0457419/;"2014-04-28 15:37:21";no;no;no;no
Closer;2004;http://www.icheckmovies.com/movies/closer/;12158;943;1;145;;http://www.imdb.com/title/tt0376541/;"2014-04-28 15:37:15";no;no;no;no
Millions;2004;http://www.icheckmovies.com/movies/millions/;2259;89;1;31;;http://www.imdb.com/title/tt0366777/;"2014-04-28 15:31:04";no;no;no;no
"Shallow Grave";1994;http://www.icheckmovies.com/movies/shallow+grave/;3424;241;1;93;;http://www.imdb.com/title/tt0111149/;"2014-04-28 15:30:48";no;no;no;no
"Revolutionary Road";2008;http://www.icheckmovies.com/movies/revolutionary+road/;9173;606;2;123;;http://www.imdb.com/title/tt0959337/;"2014-04-28 15:28:26";no;no;no;no
"The Beach";2000;http://www.icheckmovies.com/movies/the+beach/;11297;447;0;70;;http://www.imdb.com/title/tt0163978/;"2014-04-28 15:28:23";no;no;no;no
"The Quick and the Dead";1995;http://www.icheckmovies.com/movies/the+quick+and+the+dead/;3425;98;0;52;;http://www.imdb.com/title/tt0114214/;"2014-04-28 15:28:17";no;no;no;no
"A View to a Kill";1985;http://www.icheckmovies.com/movies/a+view+to+a+kill/;6835;66;1;72;;http://www.imdb.com/title/tt0090264/;"2014-04-28 15:26:33";no;no;no;no
Octopussy;1983;http://www.icheckmovies.com/movies/octopussy/;8329;88;1;64;;http://www.imdb.com/title/tt0086034/;"2014-04-28 15:26:32";no;no;no;no
"You Only Live Twice";1967;http://www.icheckmovies.com/movies/you+only+live+twice/;7855;118;1;82;;http://www.imdb.com/title/tt0062512/;"2014-04-28 15:26:29";no;no;no;no
"The Sword in the Stone";1963;http://www.icheckmovies.com/movies/the+sword+in+the+stone/;17055;486;0;91;;http://www.imdb.com/title/tt0057546/;"2014-04-28 15:25:24";no;no;no;no
"Burn After Reading";2008;http://www.icheckmovies.com/movies/burn+after+reading/;22303;1098;1;161;;http://www.imdb.com/title/tt0887883/;"2014-04-28 15:24:40";no;no;no;no
"The Man Who Wasn't There";2001;http://www.icheckmovies.com/movies/the+man+who+wasnt+there/;8212;650;7;176;;http://www.imdb.com/title/tt0243133/;"2014-04-28 15:24:33";no;no;no;no
Insomnia;2002;http://www.icheckmovies.com/movies/insomnia-2002/;12473;358;0;103;;http://www.imdb.com/title/tt0278504/;"2014-04-28 15:24:15";no;no;no;no
Flubber;1997;http://www.icheckmovies.com/movies/flubber/;11906;103;0;43;;http://www.imdb.com/title/tt0119137/;"2014-04-28 15:24:01";no;no;no;no
"James and the Giant Peach";1996;http://www.icheckmovies.com/movies/james+and+the+giant+peach/;14513;360;1;96;;http://www.imdb.com/title/tt0116683/;"2014-04-28 15:23:58";no;no;no;no
"The Mighty Ducks";1992;http://www.icheckmovies.com/movies/the+mighty+ducks/;5892;114;0;52;Champions;http://www.imdb.com/title/tt0104868/;"2014-04-28 15:23:55";no;no;no;no
"Perfume: The Story of a Murderer";2006;http://www.icheckmovies.com/movies/perfume+the+story+of+a+murderer/;15519;1166;0;142;;http://www.imdb.com/title/tt0396171/;"2014-04-28 15:23:51";no;no;no;no
"Lars and the Real Girl";2007;http://www.icheckmovies.com/movies/lars+and+the+real+girl/;9053;786;1;103;;http://www.imdb.com/title/tt0805564/;"2014-04-28 15:23:42";no;no;no;no
"Super Size Me";2004;http://www.icheckmovies.com/movies/super+size+me/;12993;276;0;82;;http://www.imdb.com/title/tt0390521/;"2014-04-28 15:23:39";no;no;no;no
"Shichinin no samurai";1954;http://www.icheckmovies.com/movies/shichinin+no+samurai/;22512;3092;25;683;"The Seven Samurai";http://www.imdb.com/title/tt0047478/;"2014-04-28 03:17:59";no;no;no;no
"Confessions of a Dangerous Mind";2002;http://www.icheckmovies.com/movies/confessions+of+a+dangerous+mind/;4054;200;1;89;;http://www.imdb.com/title/tt0270288/;"2014-04-28 02:03:01";no;no;no;no
"El Cid";1961;http://www.icheckmovies.com/movies/el+cid/;612;15;1;67;;http://www.imdb.com/title/tt0054847/;"2014-04-28 01:32:03";no;no;no;no
"Erin Brockovich";2000;http://www.icheckmovies.com/movies/erin+brockovich/;28785;668;5;141;;http://www.imdb.com/title/tt0195685/;"2014-04-27 20:15:39";no;no;no;no
Beethoven;1992;http://www.icheckmovies.com/movies/beethoven/;8074;48;0;35;;http://www.imdb.com/title/tt0103786/;"2014-04-27 20:07:09";no;no;no;no
"Dennis the Menace";1993;http://www.icheckmovies.com/movies/dennis+the+menace/;4977;50;0;29;;http://www.imdb.com/title/tt0106701/;"2014-04-27 20:06:45";no;no;no;no
"The Room";2003;http://www.icheckmovies.com/movies/the+room/;5209;506;1;84;;http://www.imdb.com/title/tt0368226/;"2014-04-27 19:57:24";no;no;no;no
"The Devil's Rejects";2005;http://www.icheckmovies.com/movies/the+devils+rejects/;7209;365;3;107;;http://www.imdb.com/title/tt0395584/;"2014-04-27 19:57:08";no;no;no;no
"We Need to Talk About Kevin";2011;http://www.icheckmovies.com/movies/we+need+to+talk+about+kevin/;8643;881;1;191;;http://www.imdb.com/title/tt1242460/;"2014-04-27 19:55:31";no;no;no;no
"Jackass: The Movie";2002;http://www.icheckmovies.com/movies/jackass+the+movie/;11264;174;0;64;;http://www.imdb.com/title/tt0322802/;"2014-04-27 19:55:10";no;no;no;no
"Warm Bodies";2013;http://www.icheckmovies.com/movies/warm+bodies/;6417;296;0;130;;http://www.imdb.com/title/tt1588173/;"2014-04-27 19:54:33";no;no;no;no
Centurion;2010;http://www.icheckmovies.com/movies/centurion/;2838;63;0;32;;http://www.imdb.com/title/tt1020558/;"2014-04-27 19:53:34";no;no;no;no
"The Hole";2001;http://www.icheckmovies.com/movies/the+hole-2001/;1800;55;0;43;;http://www.imdb.com/title/tt0242527/;"2014-04-27 19:53:23";no;no;no;no
Creep;2004;http://www.icheckmovies.com/movies/creep/;1064;21;0;44;;http://www.imdb.com/title/tt0381966/;"2014-04-27 19:52:01";no;no;no;no
"Anna Karenina";2012;http://www.icheckmovies.com/movies/anna+karenina-2012-1/;3947;209;1;128;;http://www.imdb.com/title/tt1781769/;"2014-04-27 19:49:00";no;no;no;no
"Män som hatar kvinnor";2009;http://www.icheckmovies.com/movies/man+som+hatar+kvinnor/;11339;749;1;146;"The Girl with the Dragon Tattoo";http://www.imdb.com/title/tt1132620/;"2014-04-27 19:47:53";no;no;no;no
Trolljegeren;2010;http://www.icheckmovies.com/movies/trolljegeren/;5082;357;0;122;"The Troll Hunter";http://www.imdb.com/title/tt1740707/;"2014-04-27 19:47:25";no;no;no;no
Brat;1997;http://www.icheckmovies.com/movies/brat/;1263;119;2;45;Brother;http://www.imdb.com/title/tt0118767/;"2014-04-27 19:46:35";no;no;no;no
"The Hills Have Eyes";2006;http://www.icheckmovies.com/movies/the+hills+have+eyes-2006/;5977;128;0;89;;http://www.imdb.com/title/tt0454841/;"2014-04-27 19:45:51";no;no;no;no
"House of Wax";2005;http://www.icheckmovies.com/movies/house+of+wax-2005-1/;5374;48;0;67;;http://www.imdb.com/title/tt0397065/;"2014-04-27 19:45:38";no;no;no;no
"Jeepers Creepers";2001;http://www.icheckmovies.com/movies/jeepers+creepers/;5712;92;0;71;;http://www.imdb.com/title/tt0263488/;"2014-04-27 19:45:25";no;no;no;no
Thunderball;1965;http://www.icheckmovies.com/movies/thunderball/;9605;167;3;107;;http://www.imdb.com/title/tt0059800/;"2014-04-27 19:44:34";no;no;no;no
Gigli;2003;http://www.icheckmovies.com/movies/gigli/;1026;5;0;31;;http://www.imdb.com/title/tt0299930/;"2014-04-27 19:34:17";no;no;no;no
"The Town";2010;http://www.icheckmovies.com/movies/the+town/;20731;843;0;161;;http://www.imdb.com/title/tt0840361/;"2014-04-27 19:33:57";no;no;no;no
"Cats & Dogs";2001;http://www.icheckmovies.com/movies/cats+and+dogs/;10011;48;1;41;;http://www.imdb.com/title/tt0239395/;"2014-04-27 19:33:01";no;no;no;no
"21 Jump Street";2012;http://www.icheckmovies.com/movies/21+jump+street-2012/;20286;1031;1;196;;http://www.imdb.com/title/tt1232829/;"2014-04-27 19:32:56";no;no;no;no
"Sleepy Hollow";1999;http://www.icheckmovies.com/movies/sleepy+hollow/;40273;1754;3;195;;http://www.imdb.com/title/tt0162661/;"2014-04-27 19:32:49";no;no;no;no
"Patch Adams";1998;http://www.icheckmovies.com/movies/patch+adams/;10385;358;1;59;;http://www.imdb.com/title/tt0129290/;"2014-04-27 19:32:46";no;no;no;no
Hairspray;2007;http://www.icheckmovies.com/movies/hairspray-2007-1/;13145;321;1;99;;http://www.imdb.com/title/tt0427327/;"2014-04-27 19:32:42";no;no;no;no
Moonraker;1979;http://www.icheckmovies.com/movies/moonraker/;14319;139;2;87;;http://www.imdb.com/title/tt0079574/;"2014-04-27 19:32:40";no;no;no;no
Collateral;2004;http://www.icheckmovies.com/movies/collateral/;28854;1258;3;207;;http://www.imdb.com/title/tt0369339/;"2014-04-27 19:31:44";no;no;no;no
"Kingdom of Heaven";2005;http://www.icheckmovies.com/movies/kingdom+of+heaven/;21520;646;1;117;;http://www.imdb.com/title/tt0320661/;"2014-04-27 19:30:56";no;no;no;no
"Lemony Snicket's A Series of Unfortunate Events";2004;http://www.icheckmovies.com/movies/lemony+snickets+a+series+of+unfortunate+events/;19439;693;1;118;;http://www.imdb.com/title/tt0339291/;"2014-04-27 19:30:36";no;no;no;no
"The Patriot";2000;http://www.icheckmovies.com/movies/the+patriot/;26287;672;1;116;;http://www.imdb.com/title/tt0187393/;"2014-04-27 19:30:15";no;no;no;no
Twins;1988;http://www.icheckmovies.com/movies/twins/;19193;142;2;39;;http://www.imdb.com/title/tt0096320/;"2014-04-27 19:30:13";no;no;no;no
"Con Air";1997;http://www.icheckmovies.com/movies/con+air/;28579;719;2;105;;http://www.imdb.com/title/tt0118880/;"2014-04-27 19:29:55";no;no;no;no
"The Day the Earth Stood Still";2008;http://www.icheckmovies.com/movies/the+day+the+earth+stood+still-2008-1/;18418;110;1;52;;http://www.imdb.com/title/tt0970416/;"2014-04-27 19:29:38";no;no;no;no
"Cloudy with a Chance of Meatballs";2009;http://www.icheckmovies.com/movies/cloudy+with+a+chance+of+meatballs/;22631;809;1;114;;http://www.imdb.com/title/tt0844471/;"2014-04-27 19:29:19";no;no;no;no
Face/Off;1997;http://www.icheckmovies.com/movies/faceslashoff/;34483;1166;4;153;;http://www.imdb.com/title/tt0119094/;"2014-04-27 19:29:14";no;no;no;no
"Enemy of the State";1998;http://www.icheckmovies.com/movies/enemy+of+the+state/;23116;522;1;80;;http://www.imdb.com/title/tt0120660/;"2014-04-27 19:29:08";no;no;no;no
"The Village";2004;http://www.icheckmovies.com/movies/the+village/;32138;748;3;122;;http://www.imdb.com/title/tt0368447/;"2014-04-27 19:28:44";no;no;no;no
"American Gangster";2007;http://www.icheckmovies.com/movies/american+gangster/;26245;1047;1;170;;http://www.imdb.com/title/tt0765429/;"2014-04-27 19:28:28";no;no;no;no
"The Nutty Professor";1996;http://www.icheckmovies.com/movies/the+nutty+professor-1996/;33322;129;2;69;;http://www.imdb.com/title/tt0117218/;"2014-04-27 19:28:20";no;no;no;no
"What Lies Beneath";2000;http://www.icheckmovies.com/movies/what+lies+beneath/;13935;191;1;71;;http://www.imdb.com/title/tt0161081/;"2014-04-27 19:28:12";no;no;no;no
"The Polar Express";2004;http://www.icheckmovies.com/movies/the+polar+express/;27958;396;2;103;;http://www.imdb.com/title/tt0338348/;"2014-04-27 19:28:05";no;no;no;no
"Air Force One";1997;http://www.icheckmovies.com/movies/air+force+one/;25645;330;1;76;AFO;http://www.imdb.com/title/tt0118571/;"2014-04-27 19:25:54";no;no;no;no
"The Conjuring";2013;http://www.icheckmovies.com/movies/the+conjuring/;8332;432;1;172;;http://www.imdb.com/title/tt1457767/;"2014-04-27 19:25:50";no;no;no;no
"The Perfect Storm";2000;http://www.icheckmovies.com/movies/the+perfect+storm/;23047;217;1;71;;http://www.imdb.com/title/tt0177971/;"2014-04-27 19:22:27";no;no;no;no
"300: Rise of an Empire";2014;http://www.icheckmovies.com/movies/300+rise+of+an+empire/;4280;71;1;69;;http://www.imdb.com/title/tt1253863/;"2014-04-27 19:22:22";no;no;no;no
"The Rock";1996;http://www.icheckmovies.com/movies/the+rock/;28956;1010;3;144;;http://www.imdb.com/title/tt0117500/;"2014-04-27 19:22:19";no;no;no;no
Enchanted;2007;http://www.icheckmovies.com/movies/enchanted/;30103;840;1;130;;http://www.imdb.com/title/tt0461770/;"2014-04-27 19:22:12";no;no;no;no
"Deep Impact";1998;http://www.icheckmovies.com/movies/deep+impact/;22972;204;1;67;;http://www.imdb.com/title/tt0120647/;"2014-04-27 19:21:57";no;no;no;no
Twilight;2008;http://www.icheckmovies.com/movies/twilight/;42265;506;1;150;;http://www.imdb.com/title/tt1099212/;"2014-04-27 19:21:53";no;no;no;no
"Basic Instinct";1992;http://www.icheckmovies.com/movies/basic+instinct/;21072;374;4;155;;http://www.imdb.com/title/tt0103772/;"2014-04-27 19:21:50";no;no;no;no
"My Big Fat Greek Wedding";2002;http://www.icheckmovies.com/movies/my+big+fat+greek+wedding/;31015;586;1;76;;http://www.imdb.com/title/tt0259446/;"2014-04-27 19:21:45";no;no;no;no
"The Golden Compass";2007;http://www.icheckmovies.com/movies/the+golden+compass/;24414;277;1;92;;http://www.imdb.com/title/tt0385752/;"2014-04-27 19:21:38";no;no;no;no
"Snow White and the Huntsman";2012;http://www.icheckmovies.com/movies/snow+white+and+the+huntsman/;11451;173;1;144;;http://www.imdb.com/title/tt1735898/;"2014-04-27 19:20:07";no;no;no;no
"Terminator 3: Rise of the Machines";2003;http://www.icheckmovies.com/movies/terminator+3+rise+of+the+machines/;33596;261;1;114;;http://www.imdb.com/title/tt0181852/;"2014-04-27 19:19:56";no;no;no;no
"Rise of the Planet of the Apes";2011;http://www.icheckmovies.com/movies/rise+of+the+planet+of+the+apes/;26701;1061;2;226;;http://www.imdb.com/title/tt1318514/;"2014-04-27 19:18:56";no;no;no;no
Twister;1996;http://www.icheckmovies.com/movies/twister/;36810;534;2;96;;http://www.imdb.com/title/tt0117998/;"2014-04-27 19:18:50";no;no;no;no
"Man of Steel";2013;http://www.icheckmovies.com/movies/man+of+steel-2013-1/;13052;412;1;183;;http://www.imdb.com/title/tt0770828/;"2014-04-27 19:18:23";no;no;no;no
"The Hunger Games";2012;http://www.icheckmovies.com/movies/the+hunger+games/;34880;1674;2;316;;http://www.imdb.com/title/tt1392170/;"2014-04-27 19:18:16";no;no;no;no
"Harry Potter and the Deathly Hallows: Part 2";2011;http://www.icheckmovies.com/movies/harry+potter+and+the+deathly+hallows+part+2/;59798;3086;9;372;;http://www.imdb.com/title/tt1201607/;"2014-04-27 19:16:21";no;no;no;no
"Scent of a Woman";1992;http://www.icheckmovies.com/movies/scent+of+a+woman/;10051;784;2;123;;http://www.imdb.com/title/tt0105323/;"2014-04-27 19:12:37";no;no;no;no
Seabiscuit;2003;http://www.icheckmovies.com/movies/seabiscuit/;10417;197;3;78;;http://www.imdb.com/title/tt0329575/;"2014-04-27 19:12:15";no;no;no;no
"Finding Neverland";2004;http://www.icheckmovies.com/movies/finding+neverland/;29022;1450;3;157;;http://www.imdb.com/title/tt0308644/;"2014-04-27 19:12:14";no;no;no;no
"An Education";2009;http://www.icheckmovies.com/movies/an+education/;12251;966;2;151;;http://www.imdb.com/title/tt1174732/;"2014-04-27 19:11:37";no;no;no;no
"The Blind Side";2009;http://www.icheckmovies.com/movies/the+blind+side/;26984;1282;3;142;;http://www.imdb.com/title/tt0878804/;"2014-04-27 19:11:33";no;no;no;no
Precious;2009;http://www.icheckmovies.com/movies/precious/;11696;416;3;146;;http://www.imdb.com/title/tt0929632/;"2014-04-27 19:11:27";no;no;no;no
"127 Hours";2010;http://www.icheckmovies.com/movies/127+hours/;33470;1838;2;216;;http://www.imdb.com/title/tt1542344/;"2014-04-27 19:11:22";no;no;no;no
"American Hustle";2013;http://www.icheckmovies.com/movies/american+hustle/;14698;457;5;233;;http://www.imdb.com/title/tt1800241/;"2014-04-27 19:11:06";no;no;no;no
Ravenous;1999;http://www.icheckmovies.com/movies/ravenous/;2223;161;1;73;;http://www.imdb.com/title/tt0129332/;"2014-04-27 19:09:48";no;no;no;no
Dig!;2004;http://www.icheckmovies.com/movies/digexclamation/;470;50;2;47;;http://www.imdb.com/title/tt0388888/;"2014-04-27 19:08:26";no;no;no;no
Overnight;2003;http://www.icheckmovies.com/movies/overnight/;237;10;0;8;;http://www.imdb.com/title/tt0390336/;"2014-04-27 19:07:56";no;no;no;no
"The Conversation";1974;http://www.icheckmovies.com/movies/the+conversation/;11058;1164;19;381;;http://www.imdb.com/title/tt0071360/;"2014-04-27 19:04:06";no;no;no;no
"Behind the Candelabra";2013;http://www.icheckmovies.com/movies/behind+the+candelabra/;1715;70;0;64;;http://www.imdb.com/title/tt1291580/;"2014-04-27 19:00:43";yes;no;no;no
"Frances Ha";2012;http://www.icheckmovies.com/movies/frances+ha/;4093;548;2;157;;http://www.imdb.com/title/tt2347569/;"2014-04-27 18:58:35";no;no;no;no
Moneyball;2011;http://www.icheckmovies.com/movies/moneyball/;17270;869;3;234;;http://www.imdb.com/title/tt1210166/;"2014-04-27 18:58:34";no;no;no;no
"The Ghost Writer";2010;http://www.icheckmovies.com/movies/the+ghost+writer/;12697;593;1;145;;http://www.imdb.com/title/tt1139328/;"2014-04-27 18:58:27";no;no;no;no
"The Hours";2002;http://www.icheckmovies.com/movies/the+hours/;12122;868;6;173;;http://www.imdb.com/title/tt0274558/;"2014-04-27 18:57:01";no;no;no;no
"The Descendants";2011;http://www.icheckmovies.com/movies/the+descendants/;15013;714;3;245;;http://www.imdb.com/title/tt1033575/;"2014-04-27 18:56:57";no;no;no;no
Traffic;2000;http://www.icheckmovies.com/movies/traffic/;20381;790;6;225;;http://www.imdb.com/title/tt0181865/;"2014-04-27 18:56:47";no;no;no;no
"About Schmidt";2002;http://www.icheckmovies.com/movies/about+schmidt/;11571;425;3;129;;http://www.imdb.com/title/tt0257360/;"2014-04-27 18:56:26";no;no;no;no
"Grizzly Man";2005;http://www.icheckmovies.com/movies/grizzly+man/;8360;627;7;178;;http://www.imdb.com/title/tt0427312/;"2014-04-27 18:55:11";no;no;no;no
"A Perfect World";1993;http://www.icheckmovies.com/movies/a+perfect+world/;2684;174;1;62;;http://www.imdb.com/title/tt0107808/;"2014-04-27 18:53:40";no;no;no;no
"Apollo 13";1995;http://www.icheckmovies.com/movies/apollo+13/;41141;1218;4;221;;http://www.imdb.com/title/tt0112384/;"2014-04-27 18:49:42";no;no;no;no
"Lucky Number Slevin";2006;http://www.icheckmovies.com/movies/lucky+number+slevin/;17497;1278;0;115;;http://www.imdb.com/title/tt0425210/;"2014-04-27 18:47:57";no;no;no;no
"Whip It";2009;http://www.icheckmovies.com/movies/whip+it/;6863;424;0;74;;http://www.imdb.com/title/tt1172233/;"2014-04-27 18:46:33";no;no;no;no
"Where the Wild Things Are";2009;http://www.icheckmovies.com/movies/where+the+wild+things+are/;14067;965;1;160;;http://www.imdb.com/title/tt0386117/;"2014-04-27 18:46:22";no;no;no;no
"Austin Powers: International Man of Mystery";1997;http://www.icheckmovies.com/movies/austin+powers+international+man+of+mystery/;27059;591;3;132;;http://www.imdb.com/title/tt0118655/;"2014-04-27 18:45:20";no;no;no;no
"Cemetery Junction";2010;http://www.icheckmovies.com/movies/cemetery+junction/;1413;54;0;27;;http://www.imdb.com/title/tt1196204/;"2014-04-27 18:45:00";no;no;no;no
"Chicken Run";2000;http://www.icheckmovies.com/movies/chicken+run/;31813;600;6;128;;http://www.imdb.com/title/tt0120630/;"2014-04-27 18:44:59";no;no;no;no
"The Curse of the Were-Rabbit";2005;http://www.icheckmovies.com/movies/the+curse+of+the+were-rabbit/;23267;642;2;168;;http://www.imdb.com/title/tt0312004/;"2014-04-27 18:44:42";no;no;no;no
"Freaky Friday";2003;http://www.icheckmovies.com/movies/freaky+friday/;14917;216;0;70;;http://www.imdb.com/title/tt0322330/;"2014-04-27 18:43:20";no;no;no;no
"The Fox and the Hound";1981;http://www.icheckmovies.com/movies/the+fox+and+the+hound/;22639;596;1;89;;http://www.imdb.com/title/tt0082406/;"2014-04-27 18:42:13";no;no;no;no
"How to Lose Friends & Alienate People";2008;http://www.icheckmovies.com/movies/how+to+lose+friends+and+alienate+people/;4071;82;0;44;;http://www.imdb.com/title/tt0455538/;"2014-04-27 18:41:46";no;no;no;no
"Free Willy";1993;http://www.icheckmovies.com/movies/free+willy/;8975;89;0;34;;http://www.imdb.com/title/tt0106965/;"2014-04-27 18:40:24";no;no;no;no
"The Man with the Golden Gun";1974;http://www.icheckmovies.com/movies/the+man+with+the+golden+gun/;8393;122;1;71;;http://www.imdb.com/title/tt0071807/;"2014-04-27 18:32:04";no;no;no;no
"Notting Hill";1999;http://www.icheckmovies.com/movies/notting+hill/;35631;1105;2;105;;http://www.imdb.com/title/tt0125439/;"2014-04-27 18:31:16";no;no;no;no
"What Women Want";2000;http://www.icheckmovies.com/movies/what+women+want/;36125;399;1;74;;http://www.imdb.com/title/tt0207201/;"2014-04-27 18:30:21";no;no;no;no
"Wedding Crashers";2005;http://www.icheckmovies.com/movies/wedding+crashers/;40485;934;1;119;;http://www.imdb.com/title/tt0396269/;"2014-04-27 18:30:15";no;no;no;no
"The Waterboy";1998;http://www.icheckmovies.com/movies/the+waterboy/;9965;174;0;62;;http://www.imdb.com/title/tt0120484/;"2014-04-27 18:30:14";no;no;no;no
"The Road";2009;http://www.icheckmovies.com/movies/the+road/;11261;693;0;127;;http://www.imdb.com/title/tt0898367/;"2014-04-27 18:28:43";no;no;no;no
"The Imaginarium of Doctor Parnassus";2009;http://www.icheckmovies.com/movies/the+imaginarium+of+doctor+parnassus/;14460;775;0;115;;http://www.imdb.com/title/tt1054606/;"2014-04-27 18:28:11";no;no;no;no
"American Wedding";2003;http://www.icheckmovies.com/movies/american+wedding/;26404;215;1;92;"American Pie: The Wedding";http://www.imdb.com/title/tt0328828/;"2014-04-27 18:28:08";no;no;no;no
"Gone in Sixty Seconds";2000;http://www.icheckmovies.com/movies/gone+in+sixty+seconds/;29922;593;1;75;;http://www.imdb.com/title/tt0187078/;"2014-04-27 18:27:59";no;no;no;no
"Life 2.0";2010;http://www.icheckmovies.com/movies/life+2.0/;90;0;0;5;;http://www.imdb.com/title/tt1518809/;"2014-04-27 18:27:33";no;no;no;no
"The Mummy";1999;http://www.icheckmovies.com/movies/the+mummy-1999/;57782;1258;3;149;;http://www.imdb.com/title/tt0120616/;"2014-04-25 18:54:59";no;no;no;no
"Y tu mamá también";2001;http://www.icheckmovies.com/movies/y+tu+mama+tambien/;12313;1053;11;243;;http://www.imdb.com/title/tt0245574/;"2014-04-24 02:04:29";no;no;no;no
"Old School";2003;http://www.icheckmovies.com/movies/old+school/;16003;625;0;83;;http://www.imdb.com/title/tt0302886/;"2014-04-24 01:29:22";no;no;no;no
"In the Loop";2009;http://www.icheckmovies.com/movies/in+the+loop/;5894;584;1;142;;http://www.imdb.com/title/tt1226774/;"2014-04-24 01:29:01";no;no;no;no
"Legends of the Fall";1994;http://www.icheckmovies.com/movies/legends+of+the+fall/;6240;326;1;88;;http://www.imdb.com/title/tt0110322/;"2014-04-24 01:28:40";no;no;no;no
"Lost in Space";1998;http://www.icheckmovies.com/movies/lost+in+space/;2955;20;0;35;;http://www.imdb.com/title/tt0120738/;"2014-04-24 01:26:58";no;no;no;no
Godzilla;1998;http://www.icheckmovies.com/movies/godzilla/;33492;233;1;85;;http://www.imdb.com/title/tt0120685/;"2014-04-24 01:26:37";no;no;no;no
"Alice in Wonderland";1951;http://www.icheckmovies.com/movies/alice+in+wonderland/;35369;1036;2;179;;http://www.imdb.com/title/tt0043274/;"2014-04-24 01:26:24";no;no;no;no
Kingpin;1996;http://www.icheckmovies.com/movies/kingpin/;3731;124;1;52;;http://www.imdb.com/title/tt0116778/;"2014-04-24 01:25:27";no;no;no;no
Zoolander;2001;http://www.icheckmovies.com/movies/zoolander/;31140;1348;3;145;;http://www.imdb.com/title/tt0196229/;"2014-04-24 01:25:04";no;no;no;no
Hackers;1995;http://www.icheckmovies.com/movies/hackers/;5188;219;1;49;;http://www.imdb.com/title/tt0113243/;"2014-04-24 01:24:55";no;no;no;no
"The Human Centipede (First Sequence)";2009;http://www.icheckmovies.com/movies/the+human+centipede+first+sequence/;5299;88;1;74;;http://www.imdb.com/title/tt1467304/;"2014-04-24 01:24:46";no;no;no;no
Anaconda;1997;http://www.icheckmovies.com/movies/anaconda/;8025;48;1;63;;http://www.imdb.com/title/tt0118615/;"2014-04-24 01:24:44";no;no;no;no
Slither;2006;http://www.icheckmovies.com/movies/slither/;6870;217;3;120;;http://www.imdb.com/title/tt0439815/;"2014-04-24 01:24:36";no;no;no;no
"The Descent";2005;http://www.icheckmovies.com/movies/the+descent/;15176;748;4;187;;http://www.imdb.com/title/tt0435625/;"2014-04-24 01:24:10";no;no;no;no
"Napoleon Dynamite";2004;http://www.icheckmovies.com/movies/napoleon+dynamite/;31653;1473;2;153;;http://www.imdb.com/title/tt0374900/;"2014-04-24 01:23:45";no;no;no;no
"Team America: World Police";2004;http://www.icheckmovies.com/movies/team+america+world+police/;20020;809;3;121;;http://www.imdb.com/title/tt0372588/;"2014-04-24 01:23:29";no;no;no;no
"Sexy Beast";2000;http://www.icheckmovies.com/movies/sexy+beast/;5039;317;5;97;;http://www.imdb.com/title/tt0203119/;"2014-04-24 01:22:09";yes;no;no;no
"Troll 2";1990;http://www.icheckmovies.com/movies/troll+2/;3288;184;2;90;Trolls;http://www.imdb.com/title/tt0105643/;"2014-04-24 01:22:04";no;no;no;no
"Starship Troopers";1997;http://www.icheckmovies.com/movies/starship+troopers/;24256;1261;6;193;;http://www.imdb.com/title/tt0120201/;"2014-04-24 01:16:24";no;no;no;no
